Watershed,River Mile,Site ID,Site Name,Sample Date,Entero. Count,Day of Rain (in.),Prior Day,2 Days Prior,3 Days Prior,Weather Station,Lab,Sample Type,Sample Order,Fluorescence,Comments ,Dilution ,QA Qualifier,,,,,
Pocantico,0.82,PR-0.82,Sleepy Hollow Cemetery,6/16/18 9:35,921,0,0,0,0,KNYHAWTH1,CURB,Watershed,Main Stem,,,,,,,,,
Pocantico,0.82,PR-0.82,Sleepy Hollow Cemetery,8/18/18 9:28,17329,0.52,1.44,0,0,KNYHAWTH1,CURB,Watershed,Main Stem,,,,,,,,,
Pocantico,0.82,PR-0.82,Sleepy Hollow Cemetery,9/15/18 9:32,332,0,0.01,0.03,1.08,KNYHAWTH1,CURB,Watershed,Main Stem,,,,,,,,,
Pocantico,0.82,PR-0.82,Sleepy Hollow Cemetery,10/27/18 9:35,345,0.28,0,0,0,KNYHAWTH1,CURB,Watershed,Main Stem,,,,,,,,,
Pocantico,1.75,PR-1.75,Sleepy Hollow- Rockefeller Park,6/12/10 15:45,121,0,0,0.01,0.09,KNYHAWTH1,Fletcher,Watershed,Main Stem,,,,,,,,,
Pocantico,1.75,PR-1.75,Sleepy Hollow- Rockefeller Park,11/4/10 17:45,>2420,1.11,0,0,0,KHPN,Fletcher,Watershed,Main Stem,,,,,,,,,
Pocantico,1.75,PR-1.75,Sleepy Hollow- Rockefeller Park,11/6/11 11:45,54,0,0,0,0,KHPN,Fletcher,Watershed,Main Stem,,,,,,,,,
Pocantico,1.75,PR-1.75,Sleepy Hollow- Rockefeller Park,5/12/12 11:40,24,0,0,0.34,0.65,KNYHAWTH2,Fletcher,Watershed,Main Stem,,,,,,,,,
Pocantico,1.75,PR-1.75,Sleepy Hollow- Rockefeller Park,6/2/12 11:12,>2420,0.92,0.02,0,0.01,KNYHAWTH2,Fletcher,Watershed,Main Stem,,,,,,,,,
Pocantico,1.75,PR-1.75,Sleepy Hollow- Rockefeller Park,7/14/12 10:59,308,0.07,0,0,0.02,KNYHAWTH1,Fletcher,Watershed,Main Stem,,,,,,,,,
Pocantico,1.75,PR-1.75,Sleepy Hollow- Rockefeller Park,8/4/12 10:43,195,0,0,0,0.06,KNYHAWTH1,Fletcher,Watershed,Main Stem,,,,,,,,,
Pocantico,1.75,PR-1.75,Sleepy Hollow- Rockefeller Park,9/8/12 11:40,128,1.47,0,0,0.48,KNYHAWTH1,Fletcher,Watershed,Main Stem,,,,,,,,,
Pocantico,1.75,PR-1.75,Sleepy Hollow- Rockefeller Park,10/6/12 11:22,>2420,0,0.01,1.15,0.31,KNYHAWTH1,Fletcher,Watershed,Main Stem,,,,,,,,,
Pocantico,1.75,PR-1.75,Sleepy Hollow- Rockefeller Park,5/4/13 10:38,17,0,0,0,0,KNYHAWTH1,Fletcher,Watershed,Main Stem,,,,,,,,,
Pocantico,1.75,PR-1.75,Sleepy Hollow- Rockefeller Park,6/15/13 10:40,1120,0,0.29,0.66,0,KNYHAWTH1,Fletcher,Watershed,Main Stem,,,,,,,,,
Pocantico,1.75,PR-1.75,Sleepy Hollow- Rockefeller Park,7/13/13 11:30,299,0.02,0.09,0.04,0.2,KNYHAWTH1,Fletcher,Watershed,Main Stem,,,,,,,,,
Pocantico,1.75,PR-1.75,Sleepy Hollow- Rockefeller Park,8/10/13 11:07,1046,0,0.28,0.11,0.04,KNYHAWTH1,Fletcher,Watershed,Main Stem,,,,,,,,,
Pocantico,1.75,PR-1.75,Sleepy Hollow- Rockefeller Park,9/14/13 11:52,2420,0,0.05,1.71,0,KNYHAWTH1,Fletcher,Watershed,Main Stem,,,,,,,,,
Pocantico,1.75,PR-1.75,Sleepy Hollow- Rockefeller Park,10/12/13 12:29,240,0,0,0,0,KNYHAWTH1,Fletcher,Watershed,Main Stem,,,,,,,,,
Pocantico,1.75,PR-1.75,Sleepy Hollow- Rockefeller Park,5/3/14 12:29,162,0,0,0.3,1.36,KNYHAWTH1,Fletcher,Watershed,Main Stem,13.83,,,,,,,,
Pocantico,1.75,PR-1.75,Sleepy Hollow- Rockefeller Park,6/7/14 12:06,13,0,0,0.46,0.15,KNYHAWTH1,Fletcher,Watershed,Main Stem,12.475,,,,,,,,
Pocantico,1.75,PR-1.75,Sleepy Hollow- Rockefeller Park,7/5/14 11:56,1553,0,0.09,1.42,1.45,KNYHAWTH1,Fletcher,Watershed,Main Stem,17.16,,,,,,,,
Pocantico,1.75,PR-1.75,Sleepy Hollow- Rockefeller Park,8/2/14 11:47,>2420,0.16,0.19,0.02,0,KNYHAWTH1,Fletcher,Watershed,Main Stem,12.24,,,,,,,,
Pocantico,1.75,PR-1.75,Sleepy Hollow- Rockefeller Park,9/6/14 11:50,150,0.07,0,0,0,KNYHAWTH1,Fletcher,Watershed,Main Stem,10.34,,,,,,,,
Pocantico,1.75,PR-1.75,Sleepy Hollow- Rockefeller Park,10/4/14 11:10,>2420,0.8,0.01,0,0.01,KNYHAWTH1,Fletcher,Watershed,Main Stem,12.23,,,,,,,,
Pocantico,1.75,PR-1.75,Sleepy Hollow- Rockefeller Park,5/2/15 0:09,8,0,0,0,0,KNYHAWTH1,Fletcher,Watershed,Main Stem,,,,,,,,,
Pocantico,1.75,PR-1.75,Sleepy Hollow- Rockefeller Park,6/6/15 11:09,613,0.14,0,0,0,KNYHAWTH1,Fletcher,Watershed,Main Stem,,,,,,,,,
Pocantico,1.75,PR-1.75,Sleepy Hollow- Rockefeller Park,7/4/15 11:25,199,0,0,0,0.57,KNYHAWTH1,Fletcher,Watershed,Main Stem,,,,,,,,,
Pocantico,1.75,PR-1.75,Sleepy Hollow- Rockefeller Park,8/1/15 11:20,135,0,0.01,0.69,0,KHPN,Fletcher,Watershed,Main Stem,,,,,,,,,
Pocantico,1.75,PR-1.75,Sleepy Hollow- Rockefeller Park,9/5/15 13:58,140,0,0,0,0,KNYHAWTH1,Fletcher,Watershed,Main Stem,,,,,,,,,
Pocantico,1.75,PR-1.75,Sleepy Hollow- Rockefeller Park,10/3/15 11:06,>2420,0.38,0.46,0.1,1.27,KNYHAWTH1,Fletcher,Watershed,Main Stem,,,,,,,,,
Pocantico,1.75,PR-1.75,Sleepy Hollow- Rockefeller Park,5/14/16 12:42,24,0.01,0.2,0,0,KNYHAWTH1,CURB,Watershed,Main Stem,,,,,,,,,
Pocantico,1.75,PR-1.75,Sleepy Hollow- Rockefeller Park,6/11/16 9:30,1300,0,0,0,0.27,KNYHAWTH1,CURB,Watershed,Main Stem,,,,,,,,,
Pocantico,1.75,PR-1.75,Sleepy Hollow- Rockefeller Park,7/9/16 9:29,613,0,0.04,0.36,0,KNYHAWTH1,CURB,Watershed,Main Stem,,,,,,,,,
Pocantico,1.75,PR-1.75,Sleepy Hollow- Rockefeller Park,8/13/16 9:45,>2420,0,0.44,0.01,0.26,KNYHAWTH1,CURB,Watershed,Main Stem,,,,,,,,,
Pocantico,1.75,PR-1.75,Sleepy Hollow- Rockefeller Park,9/10/16 9:25,173,0.01,0,0,0.01,KNYHAWTH1,CURB,Watershed,Main Stem,,,,,,,,,
Pocantico,1.75,PR-1.75,Sleepy Hollow- Rockefeller Park,10/8/16 9:33,47,0.01,0,0.01,0,KNYHAWTH1,CURB,Watershed,Main Stem,,,,,,,,,
Pocantico,1.75,PR-1.75,Sleepy Hollow- Rockefeller Park,5/20/17 9:57,56,0,0,0,0,KNYHAWTH1,CURB,Watershed,Main Stem,,,,,,,,,
Pocantico,1.75,PR-1.75,Sleepy Hollow- Rockefeller Park,6/17/17 9:12,1300,0,0.23,0,0,KNYHAWTH1,CURB,Watershed,Main Stem,,,,,,,,,
Pocantico,1.75,PR-1.75,Sleepy Hollow- Rockefeller Park,7/15/17 8:55,691,0,0.46,0.37,0,KNYHAWTH1,CURB,Watershed,Main Stem,,,,,,,,,
Pocantico,1.75,PR-1.75,Sleepy Hollow- Rockefeller Park,8/19/17 9:09,1120,0,0.38,0,0,KNYHAWTH1,CURB,Watershed,Main Stem,,,,,,,,,
Pocantico,1.75,PR-1.75,Sleepy Hollow- Rockefeller Park,9/16/17 8:57,2420,0,0.01,0.43,0.01,KNYHAWTH1,CURB,Watershed,Main Stem,,,,,,,,,
Pocantico,1.75,PR-1.75,Sleepy Hollow- Rockefeller Park,10/21/17 9:23,980,0,0,0,0,KNYHAWTH1,CURB,Watershed,Main Stem,,,,,,,,,
Pocantico,1.75,PR-1.75,Sleepy Hollow- Rockefeller Park,5/19/18 9:12,144,0.23,0,0.3,0.89,KNYHAWTH1,CURB,Watershed,Main Stem,,,,,,,,,
Pocantico,1.75,PR-1.75,Sleepy Hollow- Rockefeller Park,6/16/18 9:17,687,0,0,0,0,KNYHAWTH1,CURB,Watershed,Main Stem,,,,,,,,,
Pocantico,1.75,PR-1.75,Sleepy Hollow- Rockefeller Park,8/18/18 8:57,14136,0.52,1.44,0,0,KNYHAWTH1,CURB,Watershed,Main Stem,,,,,,,,,
Pocantico,1.75,PR-1.75,Sleepy Hollow- Rockefeller Park,9/15/18 8:55,488,0,0.01,0.03,1.08,KNYHAWTH1,CURB,Watershed,Main Stem,,,,,,,,,
Pocantico,1.75,PR-1.75,Sleepy Hollow- Rockefeller Park,10/27/18 8:21,504,0.24,0,0,0,KNYHAWTH1,CURB,Watershed,Main Stem,,sediment,,,,,,,
Pocantico,1.86,PR-GB-0.16,Sleepy Hollow- Gory Brook tributary,11/6/11 12:45,103,0,0,0,0,KHPN,Fletcher,Watershed,Tributary,,,,,,,,,
Pocantico,1.86,PR-GB-0.16,Sleepy Hollow- Gory Brook tributary,5/12/12 11:50,6,0,0,0.34,0.65,KNYHAWTH2,Fletcher,Watershed,Tributary,,,,,,,,,
Pocantico,1.86,PR-GB-0.16,Sleepy Hollow- Gory Brook tributary,6/2/12 11:02,>2420,0.92,0.02,0,0.01,KNYHAWTH2,Fletcher,Watershed,Tributary,,,,,,,,,
Pocantico,1.86,PR-GB-0.16,Sleepy Hollow- Gory Brook tributary,7/14/12 11:06,1733,0.07,0,0,0.02,KNYHAWTH1,Fletcher,Watershed,Tributary,,,,,,,,,
Pocantico,1.86,PR-GB-0.16,Sleepy Hollow- Gory Brook tributary,8/4/12 10:53,210,0,0,0,0.06,KNYHAWTH1,Fletcher,Watershed,Tributary,,,,,,,,,
Pocantico,1.86,PR-GB-0.16,Sleepy Hollow- Gory Brook tributary,9/8/12 11:28,1203,1.47,0,0,0.48,KNYHAWTH1,Fletcher,Watershed,Tributary,,,,,,,,,
Pocantico,1.86,PR-GB-0.16,Sleepy Hollow- Gory Brook tributary,10/6/12 11:15,1733,0,0.01,1.15,0.31,KNYHAWTH1,Fletcher,Watershed,Tributary,,,,,,,,,
Pocantico,1.86,PR-GB-0.16,Sleepy Hollow- Gory Brook tributary,5/4/13 10:24,11,0,0,0,0,KNYHAWTH1,Fletcher,Watershed,Tributary,,,,,,,,,
Pocantico,1.86,PR-GB-0.16,Sleepy Hollow- Gory Brook tributary,6/15/13 10:50,602,0,0.29,0.66,0,KNYHAWTH1,Fletcher,Watershed,Tributary,,,0,,,,,,
Pocantico,1.86,PR-GB-0.16,Sleepy Hollow- Gory Brook tributary,7/13/13 11:23,1733,0.02,0.09,0.04,0.2,KNYHAWTH1,Fletcher,Watershed,Tributary,,,,,,,,,
Pocantico,1.86,PR-GB-0.16,Sleepy Hollow- Gory Brook tributary,8/10/13 11:14,>2420,0,0.28,0.11,0.04,KNYHAWTH1,Fletcher,Watershed,Tributary,,,,,,,,,
Pocantico,1.86,PR-GB-0.16,Sleepy Hollow- Gory Brook tributary,9/14/13 12:01,1414,0,0.05,1.71,0,KNYHAWTH1,Fletcher,Watershed,Tributary,,,,,,,,,
Pocantico,1.86,PR-GB-0.16,Sleepy Hollow- Gory Brook tributary,10/12/13 12:34,131,0,0,0,0,KNYHAWTH1,Fletcher,Watershed,Tributary,,,,,,,,,
Pocantico,1.86,PR-GB-0.16,Sleepy Hollow- Gory Brook tributary,5/3/14 12:38,28,0,0,0.3,1.36,KNYHAWTH1,Fletcher,Watershed,Tributary,8.558,,,,,,,,
Pocantico,1.86,PR-GB-0.16,Sleepy Hollow- Gory Brook tributary,6/7/14 12:16,50,0,0,0.46,0.15,KNYHAWTH1,Fletcher,Watershed,Tributary,9.172,,,,,,,,
Pocantico,1.86,PR-GB-0.16,Sleepy Hollow- Gory Brook tributary,7/5/14 11:48,1733,0,0.09,1.42,1.45,KNYHAWTH1,Fletcher,Watershed,Tributary,15.36,,,,,,,,
Pocantico,1.86,PR-GB-0.16,Sleepy Hollow- Gory Brook tributary,8/2/14 11:56,1300,0.16,0.19,0.02,0,KNYHAWTH1,Fletcher,Watershed,Tributary,11.05,,,,,,,,
Pocantico,1.86,PR-GB-0.16,Sleepy Hollow- Gory Brook tributary,9/6/14 11:42,980,0.07,0,0,0,KNYHAWTH1,Fletcher,Watershed,Tributary,1.946,,,,,,,,
Pocantico,1.86,PR-GB-0.16,Sleepy Hollow- Gory Brook tributary,10/4/14 11:20,1733,0.8,0.01,0,0.01,KNYHAWTH1,Fletcher,Watershed,Tributary,8.447,,,,,,,,
Pocantico,1.86,PR-GB-0.16,Sleepy Hollow- Gory Brook tributary,5/2/15 0:23,5,0,0,0,0,KNYHAWTH1,Fletcher,Watershed,Tributary,,,,,,,,,
Pocantico,1.86,PR-GB-0.16,Sleepy Hollow- Gory Brook tributary,6/6/15 11:18,2420,0.14,0,0,0,KNYHAWTH1,Fletcher,Watershed,Tributary,,,,,,,,,
Pocantico,1.86,PR-GB-0.16,Sleepy Hollow- Gory Brook tributary,7/4/15 11:35,344,0,0,0,0.57,KNYHAWTH1,Fletcher,Watershed,Tributary,,,,,,,,,
Pocantico,1.86,PR-GB-0.16,Sleepy Hollow- Gory Brook tributary,8/1/15 12:15,1120,0,0.01,0.69,0,KHPN,Fletcher,Watershed,Tributary,,,,,,,,,
Pocantico,1.86,PR-GB-0.16,Sleepy Hollow- Gory Brook tributary,9/5/15 13:52,1120,0,0,0,0,KNYHAWTH1,Fletcher,Watershed,Tributary,,,,,,,,,
Pocantico,1.86,PR-GB-0.16,Sleepy Hollow- Gory Brook tributary,10/3/15 11:12,>2420,0.38,0.46,0.1,1.27,KNYHAWTH1,Fletcher,Watershed,Tributary,,,,,,,,,
Pocantico,1.86,PR-GB-0.16,Sleepy Hollow- Gory Brook tributary,5/14/16 12:39,40,0.01,0.2,0,0,KNYHAWTH1,CURB,Watershed,Tributary,,,,,,,,,
Pocantico,1.86,PR-GB-0.16,Sleepy Hollow- Gory Brook tributary,6/11/16 9:35,>2420,0,0,0,0.27,KNYHAWTH1,CURB,Watershed,Tributary,,,,,,,,,
Pocantico,1.86,PR-GB-0.16,Sleepy Hollow- Gory Brook tributary,7/9/16 9:34,2420,0,0.04,0.36,0,KNYHAWTH1,CURB,Watershed,Tributary,,,,,,,,,
Pocantico,1.86,PR-GB-0.16,Sleepy Hollow- Gory Brook tributary,8/13/16 9:50,>2420,0,0.44,0.01,0.26,KNYHAWTH1,CURB,Watershed,Tributary,,,,,,,,,
Pocantico,1.86,PR-GB-0.16,Sleepy Hollow- Gory Brook tributary,9/10/16 9:32,231,0.01,0,0,0.01,KNYHAWTH1,CURB,Watershed,Tributary,,,,,,,,,
Pocantico,1.86,PR-GB-0.16,Sleepy Hollow- Gory Brook tributary,10/8/16 9:39,18,0.01,0,0.01,0,KNYHAWTH1,CURB,Watershed,Tributary,,,,,,,,,
Pocantico,1.86,PR-GB-0.16,Sleepy Hollow- Gory Brook tributary,5/20/17 9:50,72,0,0,0,0,KNYHAWTH1,CURB,Watershed,Tributary,,,,,,,,,
Pocantico,1.86,PR-GB-0.16,Sleepy Hollow- Gory Brook tributary,6/17/17 9:19,1986,0,0.23,0,0,KNYHAWTH1,CURB,Watershed,Tributary,,,,,,,,,
Pocantico,1.86,PR-GB-0.16,Sleepy Hollow- Gory Brook tributary,7/15/17 9:05,1011,0,0.46,0.37,0,KNYHAWTH1,CURB,Watershed,Tributary,,,,,,,,,
Pocantico,1.86,PR-GB-0.16,Sleepy Hollow- Gory Brook tributary,8/19/17 9:03,2420,0,0.38,0,0,KNYHAWTH1,CURB,Watershed,Tributary,,,,,,,,,
Pocantico,1.86,PR-GB-0.16,Sleepy Hollow- Gory Brook tributary,9/16/17 9:03,980,0,0.01,0.43,0.01,KNYHAWTH1,CURB,Watershed,Tributary,,,,,,,,,
Pocantico,1.86,PR-GB-0.16,Sleepy Hollow- Gory Brook tributary,10/21/17 9:27,204,0,0,0,0,KNYHAWTH1,CURB,Watershed,Tributary,,,,,,,,,
Pocantico,1.86,PR-GB-0.16,Sleepy Hollow- Gory Brook tributary,5/19/18 9:19,461,0.24,0,0.3,0.89,KNYHAWTH1,CURB,Watershed,Tributary,,,,,,,,,
Pocantico,1.86,PR-GB-0.16,Sleepy Hollow- Gory Brook tributary,6/16/18 9:10,613,0,0,0,0,KNYHAWTH1,CURB,Watershed,Tributary,,,,,,,,,
Pocantico,1.86,PR-GB-0.16,Sleepy Hollow- Gory Brook tributary,8/18/18 9:02,12033,0.52,1.44,0,0,KNYHAWTH1,CURB,Watershed,Tributary,,,,,,,,,
Pocantico,1.86,PR-GB-0.16,Sleepy Hollow- Gory Brook tributary,9/15/18 9:00,481,0,0.01,0.03,1.08,KNYHAWTH1,CURB,Watershed,Tributary,,,,,,,,,
Pocantico,1.86,PR-GB-0.16,Sleepy Hollow- Gory Brook tributary,10/27/18 8:07,1317,0.23,0,0,0,KNYHAWTH1,CURB,Watershed,Tributary,,sediment,,,,,,,
Pocantico,2.27,PR-RB-0.11,Sleepy Hollow- Rockefeller Brook tributary,6/7/14 12:15,281,0,0,0.46,0.15,KNYHAWTH1,Fletcher,Watershed,Tributary,6.853,,,,,,,,
Pocantico,2.27,PR-RB-0.11,Sleepy Hollow- Rockefeller Brook tributary,7/5/14 13:36,2420,0,0.09,1.42,1.45,KNYHAWTH1,Fletcher,Watershed,Tributary,10.75,,,,,,,,
Pocantico,2.27,PR-RB-0.11,Sleepy Hollow- Rockefeller Brook tributary,8/2/14 13:53,921,0.16,0.19,0.02,0,KNYHAWTH1,Fletcher,Watershed,Tributary,8.221,,,,,,,,
Pocantico,2.27,PR-RB-0.11,Sleepy Hollow- Rockefeller Brook tributary,9/6/14 11:30,517,0.07,0,0,0,KNYHAWTH1,Fletcher,Watershed,Tributary,5.435,,,,,,,,
Pocantico,2.27,PR-RB-0.11,Sleepy Hollow- Rockefeller Brook tributary,10/4/14 11:24,>2420,0.8,0.01,0,0.01,KNYHAWTH1,Fletcher,Watershed,Tributary,10.06,,,,,,,,
Pocantico,2.27,PR-RB-0.11,Sleepy Hollow- Rockefeller Brook tributary,5/2/15 11:19,20,0,0,0,0,KNYHAWTH1,Fletcher,Watershed,Tributary,,,,,,,,,
Pocantico,2.27,PR-RB-0.11,Sleepy Hollow- Rockefeller Brook tributary,6/6/15 11:42,488,0.14,0,0,0,KNYHAWTH1,Fletcher,Watershed,Tributary,,,,,,,,,
Pocantico,2.27,PR-RB-0.11,Sleepy Hollow- Rockefeller Brook tributary,7/4/15 12:50,613,0.01,0,0,0.57,KNYHAWTH1,Fletcher,Watershed,Tributary,,,0,,,,,,
Pocantico,2.27,PR-RB-0.11,Sleepy Hollow- Rockefeller Brook tributary,8/1/15 11:31,575,0,0.01,0.69,0,KHPN,Fletcher,Watershed,Tributary,,,,,,,,,
Pocantico,2.27,PR-RB-0.11,Sleepy Hollow- Rockefeller Brook tributary,9/5/15 12:08,50,0,0,0,0,KNYHAWTH1,Fletcher,Watershed,Tributary,,,,,,,,,
Pocantico,2.27,PR-RB-0.11,Sleepy Hollow- Rockefeller Brook tributary,10/3/15 11:16,>2420,0.38,0.46,0.1,1.27,KNYHAWTH1,Fletcher,Watershed,Tributary,,,,,,,,,
Pocantico,2.27,PR-RB-0.11,Sleepy Hollow- Rockefeller Brook tributary,5/14/16 12:05,32,0.01,0.2,0,0,KNYHAWTH1,CURB,Watershed,Tributary,,,,,,,,,
Pocantico,2.27,PR-RB-0.11,Sleepy Hollow- Rockefeller Brook tributary,6/11/16 9:45,328,0,0,0,0.27,KNYHAWTH1,CURB,Watershed,Tributary,,,,,,,,,
Pocantico,2.27,PR-RB-0.11,Sleepy Hollow- Rockefeller Brook tributary,7/9/16 9:13,2420,0,0.04,0.36,0,KNYHAWTH1,CURB,Watershed,Tributary,,,,,,,,,
Pocantico,2.27,PR-RB-0.11,Sleepy Hollow- Rockefeller Brook tributary,8/13/16 9:23,1986,0,0.44,0.01,0.26,KNYHAWTH1,CURB,Watershed,Tributary,,,,,,,,,
Pocantico,2.27,PR-RB-0.11,Sleepy Hollow- Rockefeller Brook tributary,9/10/16 9:20,>2420,0.01,0,0,0.01,KNYHAWTH1,CURB,Watershed,Tributary,,,0,,,,,,
Pocantico,2.27,PR-RB-0.11,Sleepy Hollow- Rockefeller Brook tributary,10/8/16 9:28,178,0.01,0,0.01,0,KNYHAWTH1,CURB,Watershed,Tributary,,,,,,,,,
Pocantico,2.27,PR-RB-0.11,Sleepy Hollow- Rockefeller Brook tributary,5/20/17 10:35,57,0,0,0,0,KNYHAWTH1,CURB,Watershed,Tributary,,,,,,,,,
Pocantico,2.27,PR-RB-0.11,Sleepy Hollow- Rockefeller Brook tributary,6/17/17 11:00,2420,0,0.23,0,0,KNYHAWTH1,CURB,Watershed,Tributary,,,,,,,,,
Pocantico,2.27,PR-RB-0.11,Sleepy Hollow- Rockefeller Brook tributary,7/15/17 10:50,2420,0,0.46,0.37,0,KNYHAWTH1,CURB,Watershed,Tributary,,,,,,,,,
Pocantico,2.27,PR-RB-0.11,Sleepy Hollow- Rockefeller Brook tributary,8/19/17 10:35,1986,0,0.38,0,0,KNYHAWTH1,CURB,Watershed,Tributary,,,,,,,,,
Pocantico,2.27,PR-RB-0.11,Sleepy Hollow- Rockefeller Brook tributary,9/16/17 9:07,770,0,0.01,0.43,0.01,KNYHAWTH1,CURB,Watershed,Tributary,,,,,,,,,
Pocantico,2.27,PR-RB-0.11,Sleepy Hollow- Rockefeller Brook tributary,10/21/17 9:00,48,0,0,0,0,KNYHAWTH1,CURB,Watershed,Tributary,,,,,,,,,
Pocantico,2.27,PR-RB-0.11,Sleepy Hollow- Rockefeller Brook tributary,5/19/18 9:15,204,0.23,0,0.3,0.89,KNYHAWTH1,CURB,Watershed,Tributary,,,,,,,,,
Pocantico,2.27,PR-RB-0.11,Sleepy Hollow- Rockefeller Brook tributary,6/16/18 9:10,157,0,0,0,0,KNYHAWTH1,CURB,Watershed,Tributary,,,,,,,,,
Pocantico,2.27,PR-RB-0.11,Sleepy Hollow- Rockefeller Brook tributary,8/18/18 9:15,19863,0.52,1.44,0,0,KNYHAWTH1,CURB,Watershed,Tributary,,,,,,,,,
Pocantico,2.27,PR-RB-0.11,Sleepy Hollow- Rockefeller Brook tributary,9/15/18 9:20,74,0,0.01,0.03,1.08,KNYHAWTH1,CURB,Watershed,Tributary,,,,,,,,,
Pocantico,2.27,PR-RB-0.11,Sleepy Hollow- Rockefeller Brook tributary,10/27/18 9:04,2310,0.26,0,0,0,KNYHAWTH1,CURB,Watershed,Tributary,,,,,,,,,
Pocantico,2.56,PR-2.56,Sleepy Hollow- DEP Spillway,11/6/11 11:40,167,0,0,0,0,KHPN,Fletcher,Watershed,Main Stem,,,,,,,,,
Pocantico,2.56,PR-2.56,Sleepy Hollow- DEP Spillway,5/12/12 12:45,28,0,0,0.34,0.65,KNYHAWTH2,Fletcher,Watershed,Main Stem,,,,,,,,,
Pocantico,2.56,PR-2.56,Sleepy Hollow- DEP Spillway,6/2/12 11:45,>2420,0.92,0.02,0,0.01,KNYHAWTH2,Fletcher,Watershed,Main Stem,,,,,,,,,
Pocantico,2.56,PR-2.56,Sleepy Hollow- DEP Spillway,7/14/12 12:19,>2420,0.07,0,0,0.02,KNYHAWTH1,Fletcher,Watershed,Main Stem,,,,,,,,,
Pocantico,2.56,PR-2.56,Sleepy Hollow- DEP Spillway,8/4/12 10:48,130,0,0,0,0.06,KNYHAWTH1,Fletcher,Watershed,Main Stem,,,,,,,,,
Pocantico,2.56,PR-2.56,Sleepy Hollow- DEP Spillway,9/8/12 11:00,>2420,1.47,0,0,0.48,KNYHAWTH1,Fletcher,Watershed,Main Stem,,,,,,,,,
Pocantico,2.56,PR-2.56,Sleepy Hollow- DEP Spillway,10/6/12 12:38,1046,0,0.01,1.15,0.31,KNYHAWTH1,Fletcher,Watershed,Main Stem,,,,,,,,,
Pocantico,2.56,PR-2.56,Sleepy Hollow- DEP Spillway,5/4/13 11:38,326,0,0,0,0,KNYHAWTH1,Fletcher,Watershed,Main Stem,,,,,,,,,
Pocantico,2.56,PR-2.56,Sleepy Hollow- DEP Spillway,6/15/13 11:57,178,0,0.29,0.66,0,KNYHAWTH1,Fletcher,Watershed,Main Stem,,,,,,,,,
Pocantico,2.56,PR-2.56,Sleepy Hollow- DEP Spillway,7/13/13 11:04,1733,0.02,0.09,0.04,0.2,KNYHAWTH1,Fletcher,Watershed,Main Stem,,,,,,,,,
Pocantico,2.56,PR-2.56,Sleepy Hollow- DEP Spillway,8/10/13 13:26,158,0,0.28,0.11,0.04,KNYHAWTH1,Fletcher,Watershed,Main Stem,,,,,,,,,
Pocantico,2.56,PR-2.56,Sleepy Hollow- DEP Spillway,9/14/13 11:42,1414,0,0.05,1.71,0,KNYHAWTH1,Fletcher,Watershed,Main Stem,,,,,,,,,
Pocantico,2.56,PR-2.56,Sleepy Hollow- DEP Spillway,10/12/13 11:39,66,0,0,0,0,KNYHAWTH1,Fletcher,Watershed,Main Stem,,,,,,,,,
Pocantico,2.56,PR-2.56,Sleepy Hollow- DEP Spillway,5/3/14 12:01,60,0,0,0.3,1.36,KNYHAWTH1,Fletcher,Watershed,Main Stem,9.682,,,,,,,,
Pocantico,2.56,PR-2.56,Sleepy Hollow- DEP Spillway,6/7/14 13:40,152,0,0,0.46,0.15,KNYHAWTH1,Fletcher,Watershed,Main Stem,13.735,,,,,,,,
Pocantico,2.56,PR-2.56,Sleepy Hollow- DEP Spillway,7/5/14 11:57,1986,0,0.09,1.42,1.45,KNYHAWTH1,Fletcher,Watershed,Main Stem,17.61,,,,,,,,
Pocantico,2.56,PR-2.56,Sleepy Hollow- DEP Spillway,8/2/14 14:40,326,0.16,0.19,0.02,0,KNYHAWTH1,Fletcher,Watershed,Main Stem,13.23,,,,,,,,
Pocantico,2.56,PR-2.56,Sleepy Hollow- DEP Spillway,9/6/14 11:37,71,0.07,0,0,0,KNYHAWTH1,Fletcher,Watershed,Main Stem,9.845,,,,,,,,
Pocantico,2.56,PR-2.56,Sleepy Hollow- DEP Spillway,10/4/14 11:31,>2420,0.8,0.01,0,0.01,KNYHAWTH1,Fletcher,Watershed,Main Stem,1.199,,,,,,,,
Pocantico,2.56,PR-2.56,Sleepy Hollow- DEP Spillway,5/2/15 0:59,24,0,0,0,0,KNYHAWTH1,Fletcher,Watershed,Main Stem,,,,,,,,,
Pocantico,2.56,PR-2.56,Sleepy Hollow- DEP Spillway,6/6/15 10:45,1733,0.14,0,0,0,KNYHAWTH1,Fletcher,Watershed,Main Stem,,,,,,,,,
Pocantico,2.56,PR-2.56,Sleepy Hollow- DEP Spillway,7/4/15 11:20,687,0,0,0,0.57,KNYHAWTH1,Fletcher,Watershed,Main Stem,,,,,,,,,
Pocantico,2.56,PR-2.56,Sleepy Hollow- DEP Spillway,8/1/15 12:31,770,0,0.01,0.69,0,KHPN,Fletcher,Watershed,Main Stem,,,,,,,,,
Pocantico,2.56,PR-2.56,Sleepy Hollow- DEP Spillway,9/5/15 12:05,1986,0,0,0,0,KNYHAWTH1,Fletcher,Watershed,Main Stem,,,,,,,,,
